id,query_id,user_id,day,carrier,price,duration,layover_hours,legs,departure_hour,arrival_hour,recent_bookings_with_carrier,booked
5847,292,153,3,DL,0.421969381,0.072811992,1,0,22,13,0,0
5848,292,153,3,NK,0.760307436,0.801918681,4,2,4,10,0,0
5849,292,153,3,AA,0.035418973,0.691307143,3,2,4,12,0,0
5850,292,153,3,UA,0.745916938,0.352737007,4,2,4,14,0,0
5851,293,308,8,NK,0.514196828,0.647136382,5,2,10,2,0,0
5852,293,308,8,DL,0.249521858,0.233037007,5,2,1,2,0,0
5853,293,308,8,NK,0.405854801,0.265250065,3,2,16,8,0,0
5854,293,308,8,DL,0.129553738,0.314133517,2,1,6,1,0,0
5855,293,308,8,DL,0.871597151,0.7970116,2,1,22,12,0,0
5856,293,308,8,NK,0.286318468,0.210691347,3,2,4,6,0,0
5857,293,308,8,NK,0.500835576,0.562781227,4,2,2,1,0,0
5858,293,308,8,NK,0.127021029,0.200467114,1,0,10,1,0,0
5859,293,308,8,AS,0.206164845,0.285037425,5,2,6,10,0,0
5860,293,308,8,DL,0.991956371,0.235481293,1,0,21,8,0,0
5861,293,308,8,UA,0.753086394,0.645004671,3,2,12,20,0,0
5862,293,308,8,NK,0.769577496,0.526728944,3,2,11,3,0,0
5863,293,308,8,NK,0.236680932,0.721299146,3,2,19,1,0,0
5864,293,308,8,NK,0.131650301,0.219943437,3,2,16,1,0,0
5865,293,308,8,NK,0.402454771,0.009148536,0,0,0,8,0,0
5866,293,308,8,NK,0.395734626,0.680509567,5,2,16,15,0,0
5867,293,308,8,DL,0.174946514,0.114853958,5,2,17,12,0,0
5868,293,308,8,NK,0.586575656,0.246305224,3,2,4,14,0,0
5869,293,308,8,NK,0.289422028,0.305686152,1,0,17,15,0,1
5870,294,346,10,AS,0.186365231,0.746802092,1,0,24,7,0,0
5871,294,346,10,AS,0.331983395,0.625891811,0,0,7,22,0,0
5872,294,346,10,NK,0.45092696,0.184265437,3,2,1,0,1,0
5873,294,346,10,NK,0.581176746,0.597887811,2,1,20,4,1,0
5874,294,346,10,DL,0.481890886,0.708147995,2,1,5,16,0,0
5875,294,346,10,DL,0.52559499,0.388897203,3,2,19,23,0,0
5876,294,346,10,DL,0.138945936,0.245952914,4,2,10,4,0,0
5877,294,346,10,AA,0.914690925,0.678982773,0,0,22,17,0,0
5878,294,346,10,NK,0.742979358,0.6108912,3,2,23,6,1,0
5879,294,346,10,DL,0.68342659,0.077912158,4,2,10,5,0,0
5880,294,346,10,AS,0.017631409,0.66667964,5,2,24,7,0,0
5881,294,346,10,NK,0.429659373,0.488517933,4,2,1,4,1,0
5882,294,346,10,UA,0.629218972,0.753368957,3,2,14,13,0,0
5883,294,346,10,UA,0.994654223,0.190717542,4,2,18,23,0,0
5884,294,346,10,DL,0.996066955,0.258216418,5,2,10,22,0,0
5885,294,346,10,UA,0.857611235,0.543312739,4,2,16,13,0,0
5886,294,346,10,UA,0.063830992,0.481733528,0,0,7,18,0,1
5887,294,346,10,AA,0.953276391,0.386365371,3,2,2,5,0,0
5888,294,346,10,AS,0.612661247,0.746033314,4,2,20,13,0,0
5889,294,346,10,AS,0.80088677,0.564751564,3,2,7,19,0,0
5890,294,346,10,AA,0.40719285,0.710271854,2,1,5,8,0,0
5891,295,283,4,AA,0.319669471,0.153254962,2,1,5,5,0,0
5892,295,283,4,UA,0.463244145,0.728988295,3,2,20,7,0,0
5893,295,283,4,NK,0.11749961,0.461528108,2,1,2,7,0,0
5894,295,283,4,NK,0.285652911,0.033767936,2,1,12,7,0,0
5895,295,283,4,NK,0.686094,0.234491554,4,2,5,2,0,0
5896,295,283,4,UA,0.037950486,0.025756392,2,1,16,12,0,1
5897,295,283,4,NK,0.120702437,0.456874522,3,2,19,4,0,0
5898,295,283,4,AA,0.12511616,0.325879761,4,2,13,22,0,0
5899,295,283,4,AS,0.403075543,0.98744956,3,2,15,19,0,0
5900,295,283,4,NK,0.797589521,0.868504117,2,1,15,22,0,0
5901,295,283,4,UA,0.17335793,0.82567086,0,0,14,21,0,0
5902,295,283,4,NK,0.11638612,0.501116549,3,2,5,9,0,0
5903,295,283,4,UA,0.91505573,0.807087499,5,2,16,19,0,0
5904,295,283,4,DL,0.882050517,0.266869647,4,2,19,12,0,0
5905,295,283,4,UA,0.03224037,0.560649468,3,2,20,6,0,0
5906,295,283,4,AA,0.75170596,0.392918061,2,1,2,9,0,0
5907,295,283,4,AS,0.655465701,0.171341912,1,0,10,14,0,0
5908,295,283,4,AS,0.76774081,0.072613431,3,2,9,20,0,0
5909,295,283,4,NK,0.395601964,0.558218383,1,0,22,0,0,0
5910,296,309,12,AA,0.991379218,0.097639135,4,2,16,11,0,0
5911,296,309,12,DL,0.043847019,0.718003097,2,1,11,0,0,0
5912,296,309,12,AA,0.234371586,0.921468479,2,1,23,7,0,0
5913,296,309,12,UA,0.396545987,0.16210611,1,0,4,10,0,0
5914,296,309,12,AA,0.449777942,0.470938579,2,1,9,11,0,0
5915,296,309,12,AA,0.921367403,0.738774593,3,2,15,18,0,0
5916,296,309,12,DL,0.560004364,0.286839661,2,1,12,18,0,0
5917,296,309,12,UA,0.045110996,0.92076452,4,2,14,7,0,0
5918,296,309,12,NK,0.326290371,0.888465559,3,2,18,9,0,0
5919,296,309,12,NK,0.33319233,0.103754356,2,1,17,6,0,0
5920,296,309,12,AS,0.965490938,0.027399772,2,1,16,9,0,1
5921,296,309,12,NK,0.479357673,0.976458483,4,2,17,8,0,0
5922,296,309,12,AA,0.635651071,0.956475025,0,0,19,16,0,0
5923,296,309,12,AS,0.713253031,0.422285604,4,2,5,3,0,0
5924,296,309,12,DL,0.770039316,0.050563324,2,1,17,1,0,0
5925,296,309,12,NK,0.508040856,0.618875553,4,2,16,0,0,0
5926,296,309,12,AA,0.237194351,0.293410107,3,2,17,23,0,0
5927,296,309,12,DL,0.874045914,0.936722987,0,0,6,6,0,0
5928,296,309,12,NK,0.58569584,0.794661925,5,2,7,18,0,0
5929,296,309,12,DL,0.741870485,0.649593784,0,0,19,17,0,0
5930,296,309,12,AA,0.996556739,0.284503848,1,0,9,20,0,0
5931,297,177,7,NK,0.642021228,0.701268579,2,1,22,9,0,0
5932,297,177,7,DL,0.829151403,0.289168267,5,2,3,16,0,0
5933,297,177,7,NK,0.761124413,0.037630984,1,0,4,9,0,0
5934,297,177,7,AA,0.151134,0.508434588,3,2,4,6,0,0
5935,297,177,7,AA,0.497727376,0.488684545,3,2,7,24,0,0
5936,297,177,7,NK,0.464453619,0.763005973,2,1,22,22,0,0
5937,297,177,7,UA,0.329275729,0.865673882,3,2,9,11,0,0
5938,297,177,7,AS,0.839403344,0.354468489,3,2,11,15,0,0
5939,297,177,7,DL,0.762419622,0.44947301,3,2,10,23,0,0
5940,297,177,7,DL,0.720883075,0.47040042,1,0,19,8,0,0
5941,297,177,7,UA,0.99714944,0.324224084,5,2,9,20,0,0
5942,297,177,7,UA,0.259381373,0.743386924,1,0,20,10,0,0
5943,297,177,7,UA,0.735457252,0.522101185,3,2,12,21,0,0
5944,297,177,7,NK,0.44112358,0.913955774,4,2,6,12,0,0
5945,297,177,7,NK,0.250391346,0.650310772,0,0,10,13,0,0
5946,297,177,7,NK,0.128469497,0.211896559,0,0,10,18,0,1
5947,297,177,7,NK,0.71670707,0.164808649,2,1,6,21,0,0
5948,297,177,7,AA,0.595455483,0.372384338,4,2,3,6,0,0
5949,297,177,7,NK,0.65994707,0.34692654,4,2,20,18,0,0
5950,298,62,6,DL,0.545344984,0.407131825,4,2,12,23,0,0
5951,298,62,6,AS,0.219977081,0.18359107,2,1,6,1,0,0
5952,298,62,6,AA,0.337548813,0.97822267,5,2,10,4,0,0
5953,298,62,6,DL,0.381538842,0.145709773,2,1,15,9,0,0
5954,298,62,6,DL,0.972934813,0.652648774,4,2,17,19,0,0
5955,298,62,6,NK,0.004506623,0.013069235,2,1,15,14,0,1
5956,298,62,6,UA,0.985666023,0.406961038,1,0,6,22,0,0
5957,298,62,6,UA,0.980461635,0.309183399,2,1,3,11,0,0
5958,298,62,6,AA,0.996150791,0.382024638,1,0,2,12,0,0
5959,298,62,6,UA,0.476588179,0.498077345,1,0,3,13,0,0
5960,298,62,6,DL,0.96380897,0.600375002,2,1,8,22,0,0
5961,298,62,6,UA,0.395599182,0.583511345,1,0,9,1,0,0
5962,298,62,6,NK,0.021035553,0.63071367,3,2,23,12,0,0
5963,298,62,6,UA,0.224347186,0.844547683,0,0,1,9,0,0
5964,298,62,6,DL,0.945296245,0.886717156,2,1,15,7,0,0
5965,298,62,6,NK,0.011011755,0.737250301,5,2,12,17,0,0
5966,298,62,6,AA,0.545994135,0.078942243,2,1,3,8,0,0
5967,298,62,6,AS,0.075601589,0.961292392,1,0,23,1,0,0
5968,298,62,6,UA,0.286396578,0.947398086,2,1,19,5,0,0
5969,298,62,6,DL,0.088092851,0.711703795,4,2,5,7,0,0
5970,298,62,6,AS,0.859528621,0.517439071,2,1,7,4,0,0
5971,299,331,9,AS,0.59107071,0.250618358,2,1,5,18,0,0
5972,299,331,9,NK,0.721685173,0.756351139,4,2,7,15,0,0
5973,299,331,9,AS,0.6883532,0.877860179,1,0,5,17,0,0
5974,299,331,9,NK,0.776823305,0.665187601,2,1,6,13,0,0
5975,299,331,9,DL,0.509877655,0.629072633,0,0,12,16,1,1
5976,299,331,9,DL,0.638710582,0.193004705,1,0,8,17,1,0
5977,299,331,9,UA,0.57630882,0.357796523,1,0,12,18,0,0
5978,299,331,9,UA,0.484260429,0.723136222,2,1,1,19,0,0
5979,299,331,9,UA,0.845959365,0.016898739,4,2,18,7,0,0
5980,299,331,9,NK,0.515620109,0.641264277,2,1,22,6,0,0
5981,299,331,9,AS,0.801312265,0.766670301,2,1,24,17,0,0
5982,299,331,9,AS,0.786363937,0.334704486,2,1,5,24,0,0
5983,299,331,9,NK,0.152836129,0.076167769,2,1,9,17,0,0
5984,299,331,9,NK,0.520130826,0.819119379,2,1,23,12,0,0
5985,299,331,9,UA,0.199648019,0.141836829,4,2,5,7,0,0
5986,299,331,9,AA,0.583320478,0.370801106,0,0,13,3,0,0
5987,299,331,9,NK,0.541947748,0.707254105,3,2,19,14,0,0
5988,299,331,9,AA,0.997235072,0.816985988,4,2,1,2,0,0
5989,299,331,9,AS,0.030541978,0.862381918,2,1,3,22,0,0
5990,300,98,7,NK,0.072993915,0.530417192,3,2,5,2,1,0
5991,300,98,7,NK,0.061621357,0.475871696,3,2,11,3,1,0
5992,300,98,7,DL,0.398361286,0.848317277,2,1,0,18,0,0
5993,300,98,7,AS,0.821588361,0.563077095,1,0,10,21,0,0
5994,300,98,7,AS,0.844056333,0.578650728,1,0,4,4,0,0
5995,300,98,7,NK,0.589583677,0.433973368,0,0,20,1,1,0
5996,300,98,7,NK,0.717502593,0.372813972,4,2,12,3,1,0
5997,300,98,7,AS,0.322859944,0.480540857,3,2,2,17,0,0
5998,300,98,7,NK,0.070523715,0.364847494,4,2,11,21,1,0
5999,300,98,7,NK,0.046522422,0.34354645,1,0,12,17,1,1
6000,300,98,7,NK,0.681706176,0.993664342,4,2,7,9,1,0
6001,300,98,7,DL,0.730436294,0.336213494,2,1,9,15,0,0
6002,300,98,7,NK,0.558892245,0.256383748,1,0,23,12,1,0
6003,300,98,7,AS,0.339676339,0.35392409,3,2,6,12,0,0
6004,300,98,7,AS,0.379905189,0.590781341,5,2,16,20,0,0
6005,300,98,7,NK,0.766490823,0.910990487,2,1,16,23,1,0
6006,300,98,7,NK,0.051043795,0.78786425,3,2,10,21,1,0
6007,300,98,7,NK,0.61898539,0.842241139,2,1,22,18,1,0
6008,300,98,7,UA,0.309633324,0.859008611,2,1,18,11,0,0
6009,300,98,7,AS,0.039054618,0.920528396,1,0,1,6,0,0
6010,300,98,7,NK,0.594056089,0.235071233,2,1,12,9,1,0
6011,301,98,9,AS,0.330911886,0.458366031,2,1,3,21,0,0
6012,301,98,9,UA,0.722147519,0.385197667,4,2,7,0,0,0
6013,301,98,9,NK,0.566123506,0.381876995,1,0,6,8,2,0
6014,301,98,9,DL,0.534786875,0.652283652,3,2,18,12,0,0
6015,301,98,9,NK,0.621898503,0.40180306,3,2,6,1,2,0
6016,301,98,9,NK,0.464830659,0.616330306,2,1,24,3,2,0
6017,301,98,9,UA,0.286636853,0.382279364,3,2,3,17,0,0
6018,301,98,9,AS,0.734115301,0.311128183,4,2,10,23,0,0
6019,301,98,9,NK,0.471311853,0.353077178,2,1,12,16,2,0
6020,301,98,9,AS,0.012727282,0.803757056,2,1,10,6,0,1
6021,301,98,9,AA,0.901644178,0.601051036,4,2,2,7,0,0
6022,301,98,9,NK,0.436514895,0.973997733,5,2,5,15,2,0
6023,301,98,9,AS,0.868627265,0.832656226,1,0,12,24,0,0
6024,301,98,9,DL,0.882736839,0.485780608,4,2,19,16,0,0
6025,301,98,9,NK,0.355973325,0.242376335,3,2,17,2,2,0
6026,301,98,9,DL,0.507659996,0.673909111,2,1,13,4,0,0
6027,301,98,9,NK,0.33260351,0.726646027,4,2,23,17,2,0
6028,301,98,9,NK,0.35954942,0.46417598,5,2,18,18,2,0
6029,301,98,9,AS,0.895147159,0.229922132,1,0,21,2,0,0
6030,302,229,7,NK,0.630515211,0.557238318,2,1,0,14,0,0
6031,302,229,7,NK,0.101220541,0.253829252,4,2,5,20,0,0
6032,302,229,7,UA,0.610307782,0.939998318,2,1,17,5,0,0
6033,302,229,7,DL,0.99590664,0.628884248,1,0,7,17,0,0
6034,302,229,7,NK,0.476440561,0.291930962,5,2,8,10,0,0
6035,302,229,7,UA,0.785871626,0.215730688,1,0,14,16,0,0
6036,302,229,7,NK,0.615249179,0.716723283,3,2,13,13,0,0
6037,302,229,7,NK,0.280254021,0.70779328,2,1,5,23,0,0
6038,302,229,7,NK,0.297479442,0.597132232,2,1,21,4,0,0
6039,302,229,7,AS,0.724076422,0.614301025,1,0,15,5,0,0
6040,302,229,7,NK,0.399986825,0.603869003,1,0,16,4,0,0
6041,302,229,7,AS,0.570570709,0.360103447,1,0,20,17,0,0
6042,302,229,7,AS,0.71290579,0.93741441,4,2,2,4,0,0
6043,302,229,7,AS,0.777575027,0.479278464,3,2,11,10,0,0
6044,302,229,7,AA,0.271516578,0.0203279,4,2,2,21,0,0
6045,302,229,7,UA,0.146793759,0.348361342,3,2,2,7,0,0
6046,302,229,7,UA,0.291794647,0.130282579,1,0,17,4,0,1
6047,302,229,7,NK,0.40603066,0.363383791,5,2,19,13,0,0
6048,302,229,7,NK,0.273713054,0.608262485,1,0,1,16,0,0
6049,302,229,7,AS,0.568362759,0.022664475,2,1,20,12,0,0
6050,302,229,7,AA,0.053465724,0.870200531,4,2,7,13,0,0
6051,303,293,2,AS,0.509750412,0.610309118,1,0,16,5,0,0
6052,303,293,2,AA,0.367984907,0.295371876,1,0,16,7,0,0
6053,303,293,2,AS,0.534666755,0.311205174,4,2,17,16,0,0
6054,303,293,2,DL,0.422533355,0.465668177,2,1,14,19,0,0
6055,303,293,2,DL,0.284225851,0.248091806,3,2,3,9,0,0
6056,303,293,2,NK,0.723286324,0.004341928,4,2,3,17,0,0
6057,303,293,2,AS,0.184764988,0.026557448,5,2,3,5,0,0
6058,303,293,2,NK,0.54509246,0.357740672,1,0,22,7,0,0
6059,303,293,2,UA,0.924644713,0.124221677,1,0,5,0,0,0
6060,303,293,2,NK,0.430935968,0.022363675,4,2,4,5,0,0
6061,303,293,2,NK,0.701126791,0.85926927,1,0,24,18,0,0
6062,303,293,2,DL,0.124851478,0.274137314,3,2,0,2,0,0
6063,303,293,2,AS,0.49378877,0.503122577,3,2,19,2,0,0
6064,303,293,2,NK,0.365620224,0.179409084,3,2,20,15,0,0
6065,303,293,2,AS,0.008118807,0.046724972,3,2,16,12,0,1
6066,303,293,2,DL,0.443257341,0.744866299,4,2,23,19,0,0
6067,303,293,2,NK,0.295223805,0.124956855,1,0,8,9,0,0
6068,303,293,2,DL,0.669798728,0.025716902,3,2,2,13,0,0
6069,303,293,2,AA,0.938329779,0.587230328,2,1,6,23,0,0
6070,304,9,13,DL,0.085791088,0.013467572,2,1,2,21,0,0
6071,304,9,13,AS,0.327476387,0.436285945,0,0,12,14,0,1
6072,304,9,13,UA,0.444064737,0.288836048,3,2,23,12,1,0
6073,304,9,13,DL,0.455185378,0.319417985,5,2,12,1,0,0
6074,304,9,13,NK,0.619847777,0.003899043,4,2,8,13,0,0
6075,304,9,13,UA,0.443395666,0.96434608,1,0,22,11,1,0
6076,304,9,13,AA,0.027161301,0.516963102,4,2,15,22,0,0
6077,304,9,13,NK,0.568083276,0.572512133,1,0,22,10,0,0
6078,304,9,13,NK,0.707863756,0.666122485,4,2,23,15,0,0
6079,304,9,13,UA,0.513904713,0.797521791,4,2,22,22,1,0
6080,304,9,13,NK,0.464886817,0.607909116,2,1,17,5,0,0
6081,304,9,13,DL,0.162936439,0.762198105,0,0,12,9,0,0
6082,304,9,13,UA,0.220645945,0.448735294,2,1,7,9,1,0
6083,304,9,13,AS,0.235170239,0.37127514,1,0,23,7,0,0
6084,304,9,13,DL,0.430741975,0.823133907,3,2,13,21,0,0
6085,304,9,13,DL,0.928145221,0.865310524,1,0,24,16,0,0
6086,304,9,13,DL,0.521784767,0.13780667,0,0,22,23,0,0
6087,304,9,13,AS,0.192097645,0.542660187,3,2,9,20,0,0
6088,304,9,13,AA,0.266087736,0.68364243,4,2,21,21,0,0
6089,304,9,13,NK,0.307212024,0.083598737,2,1,13,1,0,0
6090,304,9,13,NK,0.498607181,0.929596817,2,1,18,0,0,0
6091,305,181,3,UA,0.440033153,0.520109773,1,0,12,16,0,0
6092,305,181,3,AA,0.392444844,0.645457417,2,1,24,15,0,0
6093,305,181,3,UA,0.5647286,0.178242748,2,1,10,1,0,0
6094,305,181,3,NK,0.193467996,0.26443469,5,2,2,2,0,0
6095,305,181,3,AS,0.078903273,0.121001217,0,0,21,11,0,1
6096,305,181,3,DL,0.024414315,0.263998722,1,0,18,19,0,0
6097,305,181,3,DL,0.251259163,0.492396765,0,0,3,17,0,0
6098,305,181,3,AS,0.091592034,0.833629599,4,2,12,13,0,0
6099,305,181,3,AA,0.336340639,0.533723415,2,1,16,11,0,0
6100,305,181,3,AA,0.77293354,0.244463598,4,2,10,19,0,0
6101,305,181,3,UA,0.71629433,0.044621075,3,2,22,7,0,0
6102,305,181,3,AS,0.610927623,0.621969836,5,2,23,18,0,0
6103,305,181,3,AA,0.852500244,0.420159897,0,0,21,22,0,0
6104,305,181,3,AS,0.282067625,0.984353867,1,0,13,5,0,0
6105,305,181,3,NK,0.708043002,0.779759885,4,2,11,10,0,0
6106,305,181,3,DL,0.39923917,0.808362819,3,2,14,10,0,0
6107,305,181,3,DL,0.400893318,0.012235023,3,2,12,10,0,0
6108,305,181,3,DL,0.405351614,0.777795333,3,2,2,1,0,0
6109,305,181,3,AS,0.098094366,0.194613311,3,2,19,17,0,0
6110,306,256,8,AS,0.975490498,0.585795872,5,2,23,15,0,0
6111,306,256,8,UA,0.138506778,0.447421572,5,2,12,21,0,0
6112,306,256,8,DL,0.340885724,0.571603851,0,0,1,1,0,0
6113,306,256,8,UA,0.31930032,0.133443529,2,1,8,13,0,0
6114,306,256,8,DL,0.074679433,0.456891681,3,2,3,5,0,0
6115,306,256,8,UA,0.15226013,0.036944686,2,1,24,16,0,0
6116,306,256,8,UA,0.044858336,0.040999348,0,0,3,19,0,1
6117,306,256,8,NK,0.233923595,0.657738131,2,1,2,11,0,0
6118,306,256,8,UA,0.866656924,0.951698373,5,2,13,5,0,0
6119,306,256,8,AS,0.339442206,0.777392919,0,0,2,15,0,0
6120,306,256,8,UA,0.123691832,0.469155781,4,2,15,3,0,0
6121,306,256,8,DL,0.645693868,0.05587074,1,0,21,9,0,0
6122,306,256,8,UA,0.996600912,0.045020149,3,2,6,15,0,0
6123,306,256,8,AA,0.23232379,0.157892261,2,1,22,23,0,0
6124,306,256,8,NK,0.223656804,0.975810504,2,1,16,16,0,0
6125,306,256,8,DL,0.971847054,0.398661066,4,2,4,15,0,0
6126,306,256,8,AA,0.178776288,0.843407292,5,2,15,17,0,0
6127,306,256,8,DL,0.511214067,0.705142439,2,1,2,4,0,0
6128,306,256,8,AS,0.239652133,0.605428659,3,2,8,18,0,0
6129,306,256,8,NK,0.745881518,0.947826112,3,2,0,6,0,0
6130,306,256,8,NK,0.785216812,0.230411571,0,0,11,18,0,0
6131,307,312,13,AS,0.814697846,0.454889662,0,0,20,21,0,0
6132,307,312,13,NK,0.251827053,0.864722966,4,2,17,12,0,0
6133,307,312,13,AS,0.403487475,0.551761308,2,1,5,0,0,0
6134,307,312,13,AA,0.242305684,0.24644514,2,1,4,14,0,0
6135,307,312,13,NK,0.712606374,0.208916417,5,2,17,8,0,0
6136,307,312,13,DL,0.914558278,0.752881001,0,0,16,13,1,0
6137,307,312,13,AS,0.418870662,0.012788894,1,0,3,10,0,0
6138,307,312,13,DL,0.65653307,0.914192077,4,2,16,16,1,0
6139,307,312,13,AA,0.16555318,0.018417988,2,1,19,8,0,0
6140,307,312,13,NK,0.34794872,0.630989047,3,2,18,9,0,0
6141,307,312,13,AA,0.631499107,0.604747961,0,0,10,1,0,0
6142,307,312,13,NK,0.308322495,0.578411151,5,2,20,3,0,0
6143,307,312,13,DL,0.357599526,0.474343051,1,0,9,9,1,1
6144,307,312,13,NK,0.000799194,0.852430333,1,0,15,0,0,0
6145,307,312,13,NK,0.643434771,0.65933287,1,0,18,0,0,0
6146,307,312,13,NK,0.71147009,0.781862281,2,1,18,15,0,0
6147,307,312,13,NK,0.775570824,0.115521806,4,2,8,11,0,0
6148,307,312,13,AA,0.719271385,0.049898637,1,0,14,0,0,0
6149,307,312,13,AS,0.548792312,0.028528509,1,0,15,6,0,0
6150,308,376,8,DL,0.26928452,0.147205985,2,1,6,15,0,1
6151,308,376,8,UA,0.999299476,0.66700789,5,2,0,5,0,0
6152,308,376,8,UA,0.589752855,0.494021756,0,0,2,19,0,0
6153,308,376,8,AA,0.681154072,0.752252256,3,2,1,7,0,0
6154,308,376,8,DL,0.682406162,0.191730337,3,2,7,23,0,0
6155,308,376,8,DL,0.845251796,0.366963042,4,2,8,12,0,0
6156,308,376,8,AA,0.009672539,0.888497549,4,2,21,4,0,0
6157,308,376,8,DL,0.22024694,0.935714546,0,0,3,3,0,0
6158,308,376,8,AS,0.665534,0.921729155,2,1,4,3,0,0
6159,308,376,8,AA,0.895145737,0.818305044,0,0,15,17,0,0
6160,308,376,8,AS,0.685338782,0.688235879,3,2,11,4,0,0
6161,308,376,8,DL,0.413491291,0.913677894,0,0,24,23,0,0
6162,308,376,8,AA,0.361555496,0.714181592,0,0,18,8,0,0
6163,308,376,8,DL,0.737948008,0.953936249,2,1,6,2,0,0
6164,308,376,8,AA,0.741237697,0.024788332,5,2,17,4,0,0
6165,308,376,8,DL,0.607057993,0.921642086,4,2,5,8,0,0
6166,308,376,8,AS,0.291467024,0.555740536,0,0,16,3,0,0
6167,308,376,8,AS,0.925154818,0.111797752,1,0,1,20,0,0
6168,308,376,8,DL,0.551879942,0.21491127,0,0,5,23,0,0
6169,308,376,8,AA,0.790492356,0.852159284,1,0,2,18,0,0
6170,308,376,8,UA,0.214308262,0.506116955,3,2,10,15,0,0
6171,309,211,2,AS,0.344040789,0.982817723,4,2,13,19,0,0
6172,309,211,2,AS,0.874579516,0.11753111,4,2,6,4,0,0
6173,309,211,2,NK,0.040085624,0.412503464,5,2,23,9,0,0
6174,309,211,2,UA,0.512315311,0.331874443,2,1,10,5,0,0
6175,309,211,2,DL,0.48170548,0.516135436,4,2,13,11,0,0
6176,309,211,2,AA,0.751230189,0.633437819,4,2,11,4,0,0
6177,309,211,2,NK,0.225515016,0.661629469,3,2,21,20,0,0
6178,309,211,2,DL,0.219066822,0.00129588,5,2,9,19,0,0
6179,309,211,2,NK,0.740906271,0.088960434,5,2,23,9,0,0
6180,309,211,2,AS,0.571709652,0.035063834,4,2,19,17,0,0
6181,309,211,2,NK,0.083751655,0.864599146,1,0,2,10,0,0
6182,309,211,2,AS,0.193036162,0.313292253,1,0,21,7,0,1
6183,309,211,2,AS,0.99882606,0.367063442,5,2,4,7,0,0
6184,309,211,2,NK,0.156487197,0.450371249,2,1,1,12,0,0
6185,309,211,2,NK,0.488380409,0.849304397,4,2,5,0,0,0
6186,309,211,2,DL,0.420128079,0.014166261,3,2,2,17,0,0
6187,309,211,2,NK,0.708479276,0.118618274,4,2,15,9,0,0
6188,309,211,2,NK,0.604134874,0.685163122,0,0,11,3,0,0
6189,309,211,2,NK,0.477561117,0.963892523,2,1,11,15,0,0
6190,310,245,13,DL,0.010738982,0.642786421,4,2,15,18,0,0
6191,310,245,13,NK,0.703836166,0.261123468,2,1,12,3,0,0
6192,310,245,13,DL,0.444667471,0.519864429,3,2,24,2,0,0
6193,310,245,13,DL,0.931577653,0.974980476,4,2,15,9,0,0
6194,310,245,13,AS,0.495539013,0.528076547,1,0,14,16,0,1
6195,310,245,13,NK,0.555379591,0.37350763,1,0,10,14,0,0
6196,310,245,13,NK,0.05543412,0.383425555,4,2,11,23,0,0
6197,310,245,13,AS,0.745151654,0.967033509,0,0,24,11,0,0
6198,310,245,13,NK,0.270396825,0.718916527,2,1,0,8,0,0
6199,310,245,13,AS,0.351359014,0.687172856,5,2,4,18,0,0
6200,310,245,13,NK,0.094924676,0.232054322,3,2,8,23,0,0
6201,310,245,13,NK,0.117485719,0.559484638,5,2,22,21,0,0
6202,310,245,13,NK,0.148607245,0.356745199,2,1,23,10,0,0
6203,310,245,13,AS,0.328206169,0.240201526,3,2,1,15,0,0
6204,310,245,13,AA,0.891969913,0.895552286,1,0,3,3,0,0
6205,310,245,13,AA,0.368260238,0.383155809,1,0,21,17,0,0
6206,310,245,13,NK,0.579490165,0.282787162,5,2,7,8,0,0
6207,310,245,13,AS,0.082747504,0.931720397,1,0,10,5,0,0
6208,310,245,13,AS,0.591098799,0.197346396,1,0,0,3,0,0
6209,310,245,13,DL,0.481891231,0.745504785,4,2,12,6,0,0
6210,310,245,13,NK,0.782366358,0.652747144,4,2,21,12,0,0
6211,311,193,9,UA,0.84620777,0.920484428,5,2,9,21,0,0
6212,311,193,9,NK,0.363863818,0.832047138,0,0,21,6,0,0
6213,311,193,9,UA,0.775142764,0.705295218,0,0,8,1,0,0
6214,311,193,9,UA,0.193038741,0.314571661,2,1,16,19,0,1
6215,311,193,9,NK,0.449869062,0.495569011,3,2,7,19,0,0
6216,311,193,9,AS,0.074619056,0.944495761,0,0,12,2,0,0
6217,311,193,9,NK,0.278471226,0.023202631,1,0,20,4,0,0
6218,311,193,9,UA,0.225862182,0.794331824,4,2,20,4,0,0
6219,311,193,9,NK,0.575127852,0.25181035,3,2,2,11,0,0
6220,311,193,9,NK,0.392072553,0.185016943,0,0,22,6,0,0
6221,311,193,9,NK,0.600856383,0.232224614,5,2,13,18,0,0
6222,311,193,9,AS,0.515295438,0.059750991,1,0,5,15,0,0
6223,311,193,9,AA,0.086484442,0.991979824,4,2,20,16,0,0
6224,311,193,9,NK,0.58829412,0.869869143,5,2,15,9,0,0
6225,311,193,9,NK,0.666583411,0.521055969,2,1,12,12,0,0
6226,311,193,9,NK,0.722824981,0.715103179,2,1,19,16,0,0
6227,311,193,9,NK,0.457593556,0.556595363,1,0,5,13,0,0
6228,311,193,9,AS,0.753585359,0.811578944,4,2,14,2,0,0
6229,311,193,9,AA,0.752044337,0.844765192,1,0,23,9,0,0
6230,312,47,7,AA,0.15574976,0.232790428,3,2,15,23,0,0
6231,312,47,7,NK,0.13137655,0.459747771,3,2,14,12,0,0
6232,312,47,7,AS,0.070885506,0.634847734,1,0,1,10,0,0
6233,312,47,7,DL,0.319913635,0.978440831,5,2,4,21,0,0
