id,query_id,carrier,price,duration,layover_hours,legs,departure_hour,arrival_hour,user_id,day,preferred_carrier,is_preferred_carrier,booked,recent_bookings_with_carrier
4589,229.0,AS,0.7609633177608087,0.22612114759920876,4.0,2.0,19.0,5.0,5,13,NK,0,0,0
4590,230.0,AA,0.5314674959574129,0.041386336990985706,1.0,0.0,23.0,20.0,266,1,UA,0,0,0
4591,230.0,NK,0.05414013058047998,0.17370026601366062,1.0,0.0,23.0,4.0,266,1,UA,0,0,0
4592,230.0,AS,0.3683165056261255,0.046198937608803226,3.0,2.0,6.0,11.0,266,1,UA,0,0,0
4593,230.0,NK,0.7079307657695949,0.46860389961321924,3.0,2.0,7.0,2.0,266,1,UA,0,0,0
4594,230.0,NK,0.6041892249599616,0.5866373909180495,0.0,0.0,4.0,11.0,266,1,UA,0,0,0
4595,230.0,UA,0.3232467839440071,0.044675207685452745,3.0,2.0,9.0,22.0,266,1,UA,1,0,0
4596,230.0,NK,0.7505465216356073,0.09048222153793284,1.0,0.0,16.0,17.0,266,1,UA,0,0,0
4597,230.0,NK,0.06128232668656813,0.4855250268103509,4.0,2.0,0.0,24.0,266,1,UA,0,0,0
4598,230.0,AS,0.9612347038921889,0.7991799322009762,2.0,1.0,16.0,11.0,266,1,UA,0,0,0
4599,230.0,NK,0.19656407398774053,0.6280091789157193,4.0,2.0,0.0,21.0,266,1,UA,0,0,0
4600,230.0,DL,0.009094180302419264,0.10471022010386943,2.0,1.0,16.0,22.0,266,1,UA,0,1,0
4601,230.0,DL,0.4338080365183268,0.8875422738414948,4.0,2.0,20.0,2.0,266,1,UA,0,0,0
4602,230.0,AA,0.35897042968700865,0.9174502347897467,4.0,2.0,9.0,23.0,266,1,UA,0,0,0
4603,230.0,AA,0.5390890052067938,0.3249568278494609,4.0,2.0,10.0,21.0,266,1,UA,0,0,0
4604,230.0,DL,0.7967728605698454,0.6160177918813622,4.0,2.0,17.0,15.0,266,1,UA,0,0,0
4605,230.0,NK,0.6739446417203577,0.49232715018471185,2.0,1.0,19.0,13.0,266,1,UA,0,0,0
4606,230.0,NK,0.3209839996893535,0.9420237686298222,2.0,1.0,24.0,9.0,266,1,UA,0,0,0
4607,230.0,DL,0.4298457437063502,0.5087485329487358,4.0,2.0,13.0,14.0,266,1,UA,0,0,0
4608,230.0,AA,0.14817773032947368,0.9599658137120642,2.0,1.0,21.0,18.0,266,1,UA,0,0,0
4609,230.0,DL,0.047547608881163494,0.1993425505302061,0.0,0.0,1.0,17.0,266,1,UA,0,0,0
4610,230.0,NK,0.5129719921880198,0.34553675769567993,4.0,2.0,3.0,7.0,266,1,UA,0,0,0
4611,231.0,DL,0.06443762555269228,0.7813452400961374,2.0,1.0,21.0,16.0,85,14,AS,0,0,0
4612,231.0,NK,0.5870640955371648,0.7836107355933678,1.0,0.0,9.0,0.0,85,14,AS,0,0,0
4613,231.0,AS,0.5390901450222475,0.7321832739567051,3.0,2.0,5.0,4.0,85,14,AS,1,0,1
4614,231.0,NK,0.15886638258086672,0.8596114646653041,4.0,2.0,10.0,4.0,85,14,AS,0,0,0
4615,231.0,AA,0.5395229435126496,0.7025461729438122,4.0,2.0,13.0,18.0,85,14,AS,0,0,0
4616,231.0,NK,0.1463981732816791,0.6360851444722339,3.0,2.0,8.0,22.0,85,14,AS,0,0,0
4617,231.0,DL,0.438737207510412,0.4589250130775121,0.0,0.0,5.0,2.0,85,14,AS,0,0,0
4618,231.0,DL,0.7995603162422289,0.4670877433293269,3.0,2.0,1.0,22.0,85,14,AS,0,0,0
4619,231.0,AS,0.4619192934106374,0.40616149320424166,3.0,2.0,18.0,7.0,85,14,AS,1,0,1
4620,231.0,AA,0.14869931829754823,0.6202117997038203,1.0,0.0,22.0,15.0,85,14,AS,0,0,0
4621,231.0,AA,0.7238286818229451,0.40666392923299355,5.0,2.0,0.0,4.0,85,14,AS,0,0,0
4622,231.0,UA,0.18676841627000884,0.14749431408659697,0.0,0.0,8.0,10.0,85,14,AS,0,1,0
4623,231.0,AA,0.7385498743701094,0.10652961620864676,2.0,1.0,21.0,11.0,85,14,AS,0,0,0
4624,231.0,AS,0.4793522892158333,0.9244722752437778,0.0,0.0,0.0,9.0,85,14,AS,1,0,1
4625,231.0,UA,0.4537417590943016,0.024738907537883104,5.0,2.0,18.0,20.0,85,14,AS,0,0,0
4626,231.0,UA,0.8514350378574748,0.10546726180565247,0.0,0.0,6.0,14.0,85,14,AS,0,0,0
4627,231.0,DL,0.7086035243406688,0.44530487464558666,2.0,1.0,19.0,12.0,85,14,AS,0,0,0
4628,231.0,DL,0.03291079695493926,0.2629262669043798,4.0,2.0,16.0,19.0,85,14,AS,0,0,0
4629,231.0,AA,0.2961743146016024,0.40584890040214594,1.0,0.0,23.0,17.0,85,14,AS,0,0,0
4630,232.0,UA,0.8709206608498986,0.11744738159388335,1.0,0.0,7.0,3.0,58,13,NK,0,0,0
4631,232.0,DL,0.01832616854519864,0.13090693684737398,1.0,0.0,4.0,12.0,58,13,NK,0,1,0
4632,232.0,AS,0.5452534462619704,0.8006579087251153,2.0,1.0,12.0,19.0,58,13,NK,0,0,0
4633,232.0,DL,0.7278256691739439,0.7591087441003038,2.0,1.0,24.0,15.0,58,13,NK,0,0,0
4634,232.0,NK,0.4974848683876607,0.10425286572461434,4.0,2.0,1.0,17.0,58,13,NK,1,0,0
4635,232.0,NK,0.6084257616835491,0.66779041489902,1.0,0.0,4.0,14.0,58,13,NK,1,0,0
4636,232.0,DL,0.7256918489147458,0.6093113233554833,4.0,2.0,21.0,22.0,58,13,NK,0,0,0
4637,232.0,UA,0.6920306951531133,0.7133627226802297,5.0,2.0,16.0,12.0,58,13,NK,0,0,0
4638,232.0,UA,0.8215398609256521,0.4744489045624741,4.0,2.0,10.0,14.0,58,13,NK,0,0,0
4639,232.0,NK,0.5165525347596307,0.26998682753344083,3.0,2.0,12.0,21.0,58,13,NK,1,0,0
4640,232.0,NK,0.32193479540558567,0.6636791693565279,5.0,2.0,6.0,15.0,58,13,NK,1,0,0
4641,232.0,AS,0.47190910991458757,0.371357426522822,5.0,2.0,23.0,11.0,58,13,NK,0,0,0
4642,232.0,UA,0.7167247826814506,0.21895290101216047,3.0,2.0,8.0,6.0,58,13,NK,0,0,0
4643,232.0,AA,0.8763060296667939,0.4086290137192832,1.0,0.0,9.0,23.0,58,13,NK,0,0,0
4644,232.0,NK,0.21777504067182055,0.763269835600954,5.0,2.0,11.0,19.0,58,13,NK,1,0,0
4645,232.0,AS,0.34207679597107077,0.4757931965362019,4.0,2.0,5.0,2.0,58,13,NK,0,0,0
4646,232.0,AS,0.9307393963624127,0.2998642634334221,0.0,0.0,5.0,3.0,58,13,NK,0,0,0
4647,232.0,UA,0.5785117924094454,0.8318686148238282,5.0,2.0,14.0,5.0,58,13,NK,0,0,0
4648,232.0,AS,0.17896181713500103,0.8816437551809347,2.0,1.0,19.0,6.0,58,13,NK,0,0,0
4649,232.0,UA,0.6636951389123827,0.43325042377267475,2.0,1.0,18.0,15.0,58,13,NK,0,0,0
4650,232.0,DL,0.9907621555393796,0.37468802072689467,2.0,1.0,14.0,13.0,58,13,NK,0,0,0
4651,233.0,NK,0.6587628515763201,0.612698947018965,2.0,1.0,15.0,6.0,277,13,NK,1,0,0
4652,233.0,NK,0.5965929092411222,0.05797444605791302,3.0,2.0,14.0,4.0,277,13,NK,1,0,0
4653,233.0,DL,0.20804665426626923,0.6913231605675971,3.0,2.0,21.0,17.0,277,13,NK,0,0,0
4654,233.0,NK,0.7009118277472058,0.7822876053772468,2.0,1.0,9.0,1.0,277,13,NK,1,0,0
4655,233.0,UA,0.5257888435355464,0.39744192725717165,2.0,1.0,3.0,5.0,277,13,NK,0,0,0
4656,233.0,NK,0.7114320176575646,0.17461585000739643,4.0,2.0,10.0,7.0,277,13,NK,1,0,0
4657,233.0,UA,0.3298278294248793,0.028818375140863495,0.0,0.0,21.0,4.0,277,13,NK,0,1,0
4658,233.0,DL,0.06205105263543276,0.6372455994870999,5.0,2.0,22.0,14.0,277,13,NK,0,0,0
4659,233.0,AA,0.4759759686597461,0.2689934066349098,4.0,2.0,14.0,17.0,277,13,NK,0,0,0
4660,233.0,AA,0.26983760481787766,0.46388958712128425,4.0,2.0,1.0,10.0,277,13,NK,0,0,0
4661,233.0,NK,0.5721834318210386,0.38635552165753084,2.0,1.0,17.0,4.0,277,13,NK,1,0,0
4662,233.0,AA,0.9571065528560324,0.17488479594746265,5.0,2.0,16.0,10.0,277,13,NK,0,0,0
4663,233.0,UA,0.6909741511515639,0.508368668460704,0.0,0.0,11.0,11.0,277,13,NK,0,0,0
4664,233.0,AS,0.8869339297092035,0.45959352274073795,0.0,0.0,4.0,21.0,277,13,NK,0,0,0
4665,233.0,UA,0.45302401360120637,0.6241476228698323,4.0,2.0,15.0,13.0,277,13,NK,0,0,0
4666,233.0,AS,0.7716407371953017,0.25188499452978674,4.0,2.0,12.0,1.0,277,13,NK,0,0,0
4667,233.0,DL,0.8430434366717035,0.2146390798534058,1.0,0.0,1.0,23.0,277,13,NK,0,0,0
4668,233.0,NK,0.568700502066834,0.8143450597564721,3.0,2.0,10.0,5.0,277,13,NK,1,0,0
4669,233.0,AS,0.5077772860695646,0.7021922449640415,3.0,2.0,23.0,13.0,277,13,NK,0,0,0
4670,234.0,AA,0.625866109615368,0.7722064516915633,3.0,2.0,10.0,8.0,290,8,DL,0,0,0
4671,234.0,UA,0.7005069956788803,0.12328981175502807,3.0,2.0,10.0,17.0,290,8,DL,0,0,0
4672,234.0,DL,0.2530844032214269,0.22403964332701765,5.0,2.0,13.0,5.0,290,8,DL,1,0,1
4673,234.0,AA,0.8095792609149848,0.5755315162036398,5.0,2.0,7.0,12.0,290,8,DL,0,0,0
4674,234.0,DL,0.9503245389672733,0.857201346872908,5.0,2.0,2.0,12.0,290,8,DL,1,0,1
4675,234.0,NK,0.37219145214394883,0.8921146431684701,3.0,2.0,14.0,16.0,290,8,DL,0,0,0
4676,234.0,UA,0.7010671831098774,0.8319099622549273,2.0,1.0,12.0,14.0,290,8,DL,0,0,0
4677,234.0,NK,0.5896207246322832,0.043397946084427375,3.0,2.0,16.0,3.0,290,8,DL,0,0,0
4678,234.0,UA,0.6622475475214803,0.8208791846557263,3.0,2.0,11.0,17.0,290,8,DL,0,0,0
4679,234.0,NK,0.43769208666290843,0.8990911775210817,2.0,1.0,6.0,11.0,290,8,DL,0,0,0
4680,234.0,UA,0.8816479545748106,0.05674909015265206,3.0,2.0,9.0,4.0,290,8,DL,0,0,0
4681,234.0,NK,0.3591413674151156,0.41628089377698807,3.0,2.0,0.0,10.0,290,8,DL,0,0,0
4682,234.0,AS,0.06110295648660358,0.5366103232967017,5.0,2.0,4.0,9.0,290,8,DL,0,0,0
4683,234.0,DL,0.8445563757121602,0.23275037288349965,1.0,0.0,19.0,11.0,290,8,DL,1,0,1
4684,234.0,NK,0.5391850178532406,0.5166856560371106,3.0,2.0,22.0,21.0,290,8,DL,0,0,0
4685,234.0,AA,0.8492586264996466,0.8859557879610646,2.0,1.0,9.0,21.0,290,8,DL,0,0,0
4686,234.0,NK,0.11083795395575545,0.8669425063457645,1.0,0.0,22.0,1.0,290,8,DL,0,0,0
4687,234.0,AS,0.03075294050971633,0.9398372812574809,2.0,1.0,15.0,12.0,290,8,DL,0,1,0
4688,234.0,AA,0.9343745403825013,0.48410979839454205,0.0,0.0,7.0,2.0,290,8,DL,0,0,0
4689,234.0,AA,0.14772830585057428,0.4105669452939201,2.0,1.0,14.0,1.0,290,8,DL,0,0,0
4690,234.0,NK,0.6477218656563615,0.6657878190323534,0.0,0.0,19.0,5.0,290,8,DL,0,0,0
4691,235.0,AS,0.8232099421806358,0.41676057760103413,5.0,2.0,19.0,23.0,351,9,NK,0,0,0
4692,235.0,AA,0.708705200549003,0.04194459600085776,1.0,0.0,21.0,22.0,351,9,NK,0,0,0
4693,235.0,AA,0.13126221109287095,0.719921452170455,4.0,2.0,19.0,17.0,351,9,NK,0,0,0
4694,235.0,AS,0.6673986245608076,0.2809839412828238,5.0,2.0,17.0,7.0,351,9,NK,0,0,0
4695,235.0,UA,0.8890865833268656,0.049085312267190484,2.0,1.0,9.0,5.0,351,9,NK,0,0,0
4696,235.0,AA,0.42553164480088324,0.020621076526904147,0.0,0.0,4.0,4.0,351,9,NK,0,0,0
4697,235.0,DL,0.41351685437859886,0.9313612685773182,3.0,2.0,3.0,1.0,351,9,NK,0,0,0
4698,235.0,AS,0.4428583095794191,0.2520760086441689,1.0,0.0,20.0,11.0,351,9,NK,0,0,0
4699,235.0,AA,0.08227189067620644,0.44789919252306354,1.0,0.0,18.0,15.0,351,9,NK,0,0,0
4700,235.0,NK,0.7136204552239788,0.9505764528988554,3.0,2.0,21.0,14.0,351,9,NK,1,0,1
4701,235.0,NK,0.6953462911844084,0.4675169787807252,2.0,1.0,2.0,17.0,351,9,NK,1,0,1
4702,235.0,DL,0.9979093217902862,0.07860932352631134,4.0,2.0,15.0,12.0,351,9,NK,0,0,0
4703,235.0,NK,0.4681465131987308,0.5519360472466592,3.0,2.0,17.0,13.0,351,9,NK,1,0,1
4704,235.0,NK,0.6009533091611087,0.08819865345406519,4.0,2.0,10.0,23.0,351,9,NK,1,0,1
4705,235.0,AA,0.2026719063073047,0.09508787837353638,0.0,0.0,13.0,14.0,351,9,NK,0,1,0
4706,235.0,DL,0.6675288182241695,0.8514770738024597,1.0,0.0,12.0,21.0,351,9,NK,0,0,0
4707,235.0,DL,0.6497328487573907,0.2894215433645895,3.0,2.0,10.0,3.0,351,9,NK,0,0,0
4708,235.0,UA,0.9012087358416124,0.6786702001124363,4.0,2.0,7.0,20.0,351,9,NK,0,0,0
4709,235.0,NK,0.6646341782712594,0.5089243353286618,4.0,2.0,24.0,17.0,351,9,NK,1,0,1
4710,236.0,DL,0.9384664626177631,0.22232669120441417,3.0,2.0,21.0,0.0,41,2,NK,0,0,0
4711,236.0,UA,0.8688334727016075,0.5178202986532077,3.0,2.0,19.0,5.0,41,2,NK,0,0,0
4712,236.0,AS,0.868693894898852,0.06899353589975277,3.0,2.0,20.0,5.0,41,2,NK,0,0,0
4713,236.0,UA,0.06372332668871827,0.34721234958970937,1.0,0.0,20.0,10.0,41,2,NK,0,1,0
4714,236.0,NK,0.6767695621567648,0.5228362250204917,3.0,2.0,2.0,9.0,41,2,NK,1,0,0
4715,236.0,AA,0.6074783945031181,0.22839433808565202,2.0,1.0,14.0,8.0,41,2,NK,0,0,0
4716,236.0,AS,0.3804444517659612,0.6601881301813605,2.0,1.0,11.0,10.0,41,2,NK,0,0,0
4717,236.0,AS,0.05651462438806232,0.05181192169630677,4.0,2.0,5.0,20.0,41,2,NK,0,0,0
4718,236.0,NK,0.5421390198144374,0.4848098978706269,4.0,2.0,6.0,1.0,41,2,NK,1,0,0
4719,236.0,UA,0.32820175053761746,0.7149957812893833,0.0,0.0,3.0,20.0,41,2,NK,0,0,0
4720,236.0,AA,0.46777626498603475,0.42994605895677285,5.0,2.0,11.0,22.0,41,2,NK,0,0,0
4721,236.0,UA,0.6817284370551343,0.874586415318938,1.0,0.0,6.0,4.0,41,2,NK,0,0,0
4722,236.0,DL,0.9117745470241428,0.6321927812406656,1.0,0.0,5.0,9.0,41,2,NK,0,0,0
4723,236.0,UA,0.8254369156049984,0.9584929160587378,5.0,2.0,13.0,16.0,41,2,NK,0,0,0
4724,236.0,AS,0.45059712910359984,0.2841218127749787,2.0,1.0,5.0,23.0,41,2,NK,0,0,0
4725,236.0,AA,0.3877831574463789,0.9387893308547471,4.0,2.0,14.0,21.0,41,2,NK,0,0,0
4726,236.0,UA,0.23977973884404746,0.6068225898856967,1.0,0.0,4.0,18.0,41,2,NK,0,0,0
4727,236.0,AA,0.37242675117596824,0.7451788992133986,4.0,2.0,17.0,23.0,41,2,NK,0,0,0
4728,236.0,AA,0.11104638729189831,0.9021611170434469,4.0,2.0,7.0,24.0,41,2,NK,0,0,0
4729,236.0,DL,0.9711055083647545,0.5511971879918209,3.0,2.0,18.0,22.0,41,2,NK,0,0,0
4730,236.0,DL,0.5739174439595789,0.8621807919496653,4.0,2.0,19.0,4.0,41,2,NK,0,0,0
4731,237.0,AS,0.1278058427952129,0.5416969395880553,5.0,2.0,24.0,17.0,80,10,,0,0,0
4732,237.0,NK,0.2822448074127246,0.5991989276172377,2.0,1.0,0.0,10.0,80,10,,0,0,0
4733,237.0,AA,0.547039143620656,0.4450985728973855,2.0,1.0,19.0,20.0,80,10,,0,0,0
4734,237.0,NK,0.4263085093126957,0.14563855184010288,4.0,2.0,12.0,1.0,80,10,,0,0,0
4735,237.0,AS,0.035503368718632355,0.5535032333488666,2.0,1.0,3.0,20.0,80,10,,0,0,0
4736,237.0,AA,0.9508410342291114,0.9774482302661811,5.0,2.0,18.0,7.0,80,10,,0,0,0
4737,237.0,AA,0.2753756814749446,0.7871859957322843,0.0,0.0,2.0,18.0,80,10,,0,0,0
4738,237.0,NK,0.01294773514551295,0.7474984847534364,2.0,1.0,21.0,4.0,80,10,,0,0,0
4739,237.0,NK,0.06115520716022598,0.6433088027296295,4.0,2.0,15.0,1.0,80,10,,0,0,0
4740,237.0,UA,0.580194903247977,0.3479086734872445,2.0,1.0,5.0,16.0,80,10,,0,0,0
4741,237.0,DL,0.13778552067509686,0.16961519447837847,1.0,0.0,16.0,11.0,80,10,,0,1,0
4742,237.0,UA,0.04172479285350328,0.22455160164268984,2.0,1.0,4.0,20.0,80,10,,0,0,0
4743,237.0,NK,0.3037011731301691,0.006322089542650122,4.0,2.0,14.0,22.0,80,10,,0,0,0
4744,237.0,DL,0.6227611923401886,0.6734804208983547,3.0,2.0,0.0,10.0,80,10,,0,0,0
4745,237.0,UA,0.11183980484161238,0.8118775585564337,2.0,1.0,22.0,15.0,80,10,,0,0,0
4746,237.0,NK,0.25066226572105244,0.26891135119805976,3.0,2.0,2.0,7.0,80,10,,0,0,0
4747,237.0,DL,0.4177606716245422,0.09185039964427189,3.0,2.0,18.0,6.0,80,10,,0,0,0
4748,237.0,AA,0.15946009778676717,0.33572706782191786,3.0,2.0,17.0,21.0,80,10,,0,0,0
4749,237.0,UA,0.5060738984667101,0.2920512294169779,2.0,1.0,16.0,3.0,80,10,,0,0,0
4750,238.0,DL,0.0852140869017709,0.45087636077773185,0.0,0.0,1.0,11.0,214,6,NK,0,0,0
4751,238.0,NK,0.03721479707605493,0.26410205432101097,3.0,2.0,16.0,11.0,214,6,NK,1,0,0
4752,238.0,DL,0.5198353671551348,0.3397327053450291,2.0,1.0,15.0,14.0,214,6,NK,0,0,0
4753,238.0,DL,0.24789697275087563,0.9075547793492427,2.0,1.0,15.0,15.0,214,6,NK,0,0,0
4754,238.0,NK,0.07629904631842202,0.3348353528896062,1.0,0.0,13.0,10.0,214,6,NK,1,1,0
4755,238.0,UA,0.4239125874876323,0.785518046729897,1.0,0.0,8.0,11.0,214,6,NK,0,0,0
4756,238.0,AS,0.9151407395173947,0.6258337002244594,4.0,2.0,6.0,15.0,214,6,NK,0,0,0
4757,238.0,UA,0.7241924466541549,0.33753794563137385,2.0,1.0,11.0,17.0,214,6,NK,0,0,0
4758,238.0,NK,0.6524927322776222,0.8177882697803505,1.0,0.0,9.0,19.0,214,6,NK,1,0,0
4759,238.0,NK,0.6975311910069092,0.5950760695962649,0.0,0.0,17.0,16.0,214,6,NK,1,0,0
4760,238.0,UA,0.9726277413964189,0.008618727598900366,1.0,0.0,6.0,0.0,214,6,NK,0,0,0
4761,238.0,DL,0.763246573514173,0.06872820157239978,2.0,1.0,19.0,6.0,214,6,NK,0,0,0
4762,238.0,NK,0.4867263375515838,0.7526395594523189,3.0,2.0,24.0,3.0,214,6,NK,1,0,0
4763,238.0,AA,0.3654258803022472,0.44652778958519435,1.0,0.0,17.0,19.0,214,6,NK,0,0,0
4764,238.0,UA,0.18164323655771608,0.40550779174354057,2.0,1.0,12.0,12.0,214,6,NK,0,0,0
4765,238.0,NK,0.5493278991866355,0.14582718419580798,0.0,0.0,4.0,9.0,214,6,NK,1,0,0
4766,238.0,UA,0.9949499861219419,0.15731859396127024,0.0,0.0,24.0,18.0,214,6,NK,0,0,0
4767,238.0,NK,0.37388694769513525,0.7977524500959006,4.0,2.0,7.0,2.0,214,6,NK,1,0,0
4768,238.0,DL,0.7236793680928076,0.8290171339614553,3.0,2.0,14.0,17.0,214,6,NK,0,0,0
4769,238.0,AA,0.49509244999315616,0.5600025406387292,4.0,2.0,11.0,13.0,214,6,NK,0,0,0
4770,238.0,AA,0.4319334233634766,0.2951278098056874,1.0,0.0,5.0,10.0,214,6,NK,0,0,0
4771,239.0,NK,0.3282444908479321,0.9327008166678302,2.0,1.0,19.0,16.0,191,6,NK,1,0,0
4772,239.0,NK,0.4036997463453581,0.6239623909952267,2.0,1.0,3.0,1.0,191,6,NK,1,0,0
4773,239.0,UA,0.36689566186537503,0.7966421194517882,3.0,2.0,10.0,2.0,191,6,NK,0,0,0
4774,239.0,AA,0.7487733218218078,0.0032829202882154185,3.0,2.0,5.0,10.0,191,6,NK,0,0,0
4775,239.0,AA,0.8742720265915166,0.4503196008753605,3.0,2.0,13.0,2.0,191,6,NK,0,0,0
4776,239.0,AS,0.8828853066451842,0.8709490863199558,1.0,0.0,21.0,12.0,191,6,NK,0,0,0
4777,239.0,AS,0.22769871342582593,0.3382332832327213,2.0,1.0,21.0,14.0,191,6,NK,0,0,0
4778,239.0,AA,0.8959091387314908,0.726551176872281,4.0,2.0,13.0,15.0,191,6,NK,0,0,0
4779,239.0,NK,0.27324098548408404,0.6576748251286455,3.0,2.0,6.0,6.0,191,6,NK,1,0,0
4780,239.0,NK,0.24744613238823812,0.15221836635429942,1.0,0.0,9.0,18.0,191,6,NK,1,1,0
4781,239.0,AA,0.7267560573982359,0.7749038272544051,2.0,1.0,17.0,2.0,191,6,NK,0,0,0
4782,239.0,DL,0.30469634008628943,0.11252679031279889,4.0,2.0,7.0,22.0,191,6,NK,0,0,0
4783,239.0,UA,0.05296640560971011,0.7279140965719407,1.0,0.0,4.0,3.0,191,6,NK,0,0,0
4784,239.0,NK,0.29889421784824644,0.9909683367790943,3.0,2.0,7.0,10.0,191,6,NK,1,0,0
4785,239.0,DL,0.721465600358349,0.9579814318117628,5.0,2.0,3.0,1.0,191,6,NK,0,0,0
4786,239.0,NK,0.26156673621614124,0.8002417430570047,2.0,1.0,7.0,12.0,191,6,NK,1,0,0
4787,239.0,DL,0.6295590559951465,0.5345174242297022,0.0,0.0,1.0,22.0,191,6,NK,0,0,0
4788,239.0,UA,0.6601194442631304,0.67482457582074,3.0,2.0,1.0,5.0,191,6,NK,0,0,0
4789,239.0,UA,0.7337360117263562,0.7281083903440927,0.0,0.0,21.0,22.0,191,6,NK,0,0,0
4790,240.0,AS,0.8971304663109364,0.008401524278238703,1.0,0.0,4.0,12.0,324,7,NK,0,0,0
4791,240.0,NK,0.34605159941474517,0.10236622095295644,0.0,0.0,20.0,3.0,324,7,NK,1,0,1
4792,240.0,DL,0.16643207666245707,0.5970591320788624,1.0,0.0,24.0,19.0,324,7,NK,0,0,0
4793,240.0,AS,0.3189257154318894,0.0065345401429091066,4.0,2.0,9.0,10.0,324,7,NK,0,0,0
4794,240.0,DL,0.4321672551739859,0.9089056507734973,4.0,2.0,11.0,12.0,324,7,NK,0,0,0
4795,240.0,AS,0.7138914693281131,0.4896627132250778,2.0,1.0,7.0,15.0,324,7,NK,0,0,0
4796,240.0,UA,0.013122125561633502,0.2577670756051217,4.0,2.0,3.0,20.0,324,7,NK,0,0,0
4797,240.0,NK,0.2526283067519032,0.3938211695975993,3.0,2.0,15.0,10.0,324,7,NK,1,0,1
4798,240.0,AS,0.7798425810193168,0.8507764106400029,2.0,1.0,20.0,18.0,324,7,NK,0,0,0
4799,240.0,DL,0.6708577033306954,0.9271928737641157,0.0,0.0,16.0,4.0,324,7,NK,0,0,0
4800,240.0,DL,0.7317399735856052,0.11623498047732006,4.0,2.0,3.0,1.0,324,7,NK,0,0,0
4801,240.0,NK,0.6494486155513558,0.7779606339555767,2.0,1.0,15.0,1.0,324,7,NK,1,0,1
4802,240.0,UA,0.7832357188779623,0.5782271182165303,2.0,1.0,15.0,1.0,324,7,NK,0,0,0
4803,240.0,DL,0.6821831661527781,0.5855027576644867,1.0,0.0,17.0,13.0,324,7,NK,0,0,0
4804,240.0,AA,0.4396615323705906,0.7794521218958264,0.0,0.0,2.0,9.0,324,7,NK,0,0,0
4805,240.0,NK,0.7868786631025232,0.22284468678595748,4.0,2.0,17.0,19.0,324,7,NK,1,0,1
4806,240.0,AS,0.5690731955900737,0.5310449679749583,1.0,0.0,15.0,0.0,324,7,NK,0,0,0
4807,240.0,NK,0.16221536749507132,0.3193526154508092,3.0,2.0,21.0,16.0,324,7,NK,1,0,1
4808,240.0,NK,0.23425028408382753,0.09451234497651484,0.0,0.0,4.0,9.0,324,7,NK,1,1,1
4809,240.0,UA,0.69356245597047,0.10507944555660387,3.0,2.0,1.0,11.0,324,7,NK,0,0,0
4810,240.0,NK,0.7397916521595709,0.13647147062515075,2.0,1.0,20.0,3.0,324,7,NK,1,0,1
4811,241.0,AS,0.17872012920589753,0.614899848904838,3.0,2.0,2.0,18.0,53,7,NK,0,0,0
4812,241.0,AS,0.08234649574578634,0.10583019837731,0.0,0.0,9.0,21.0,53,7,NK,0,1,0
4813,241.0,AA,0.8815310480420061,0.5701038425901735,1.0,0.0,21.0,1.0,53,7,NK,0,0,0
4814,241.0,UA,0.9152779789128344,0.5882970579772597,1.0,0.0,7.0,8.0,53,7,NK,0,0,0
4815,241.0,NK,0.2211034762527196,0.9038965101218911,3.0,2.0,11.0,10.0,53,7,NK,1,0,0
4816,241.0,NK,0.30182857949699193,0.6263765963255142,1.0,0.0,15.0,21.0,53,7,NK,1,0,0
4817,241.0,DL,0.6601879974978584,0.9855878408815013,3.0,2.0,15.0,19.0,53,7,NK,0,0,0
4818,241.0,AA,0.3299300208424748,0.03099257994083482,1.0,0.0,14.0,13.0,53,7,NK,0,0,0
4819,241.0,AA,0.8771587082700529,0.7041461366451189,5.0,2.0,1.0,4.0,53,7,NK,0,0,0
4820,241.0,NK,0.08606296217109018,0.02648007805304331,2.0,1.0,19.0,13.0,53,7,NK,1,0,0
4821,241.0,NK,0.03038577676815617,0.7293775778747036,1.0,0.0,19.0,11.0,53,7,NK,1,0,0
4822,241.0,NK,0.1667889653942316,0.38585020920403545,0.0,0.0,3.0,22.0,53,7,NK,1,0,0
4823,241.0,NK,0.2288702225639752,0.6113077653925896,2.0,1.0,18.0,6.0,53,7,NK,1,0,0
4824,241.0,NK,0.09034127303110005,0.3095380720883377,4.0,2.0,12.0,19.0,53,7,NK,1,0,0
4825,241.0,AA,0.06569042934064673,0.15910503915264906,1.0,0.0,0.0,14.0,53,7,NK,0,0,0
4826,241.0,DL,0.7556077135017982,0.7235125180892824,4.0,2.0,17.0,1.0,53,7,NK,0,0,0
4827,241.0,AS,0.16427656590225737,0.9046203802700867,2.0,1.0,11.0,6.0,53,7,NK,0,0,0
4828,241.0,NK,0.7311377592530433,0.18358244370003496,4.0,2.0,3.0,3.0,53,7,NK,1,0,0
4829,241.0,DL,0.36799966144809604,0.9207030012036006,4.0,2.0,4.0,11.0,53,7,NK,0,0,0
4830,242.0,UA,0.6706058097213454,0.14018210920454377,5.0,2.0,18.0,19.0,59,3,AS,0,0,0
4831,242.0,NK,0.1803216918150402,0.7356618825495312,0.0,0.0,23.0,14.0,59,3,AS,0,0,0
4832,242.0,AS,0.24032276849186684,0.959445158179006,4.0,2.0,4.0,8.0,59,3,AS,1,0,0
4833,242.0,UA,0.5747092028675753,0.1473708817562377,0.0,0.0,10.0,17.0,59,3,AS,0,1,0
